Prod_id,ds
7579,2022-01-01
7579,2022-02-01
7579,2022-03-01
7579,2022-04-01
7579,2022-05-01
7579,2022-06-01
7579,2022-07-01
7579,2022-08-01
7579,2022-09-01
7579,2022-10-01
7579,2022-11-01
7579,2022-12-01
7580,2020-01-01
7580,2020-02-01
7580,2020-03-01
7580,2020-04-01
7580,2020-05-01
7580,2020-06-01
7580,2020-07-01
7580,2020-08-01
7580,2020-09-01
7580,2020-10-01
7580,2020-11-01
7580,2020-12-01
7580,2021-01-01
7580,2021-02-01
7580,2021-03-01
7580,2021-04-01
7580,2021-05-01
7580,2021-06-01
7580,2021-07-01
7580,2021-08-01
7580,2021-09-01
7580,2021-10-01
7580,2021-11-01
7580,2021-12-01
7580,2022-01-01
7580,2022-02-01
7580,2022-03-01
7580,2022-04-01
7580,2022-05-01
7580,2022-06-01
7580,2022-07-01
7580,2022-08-01
7580,2022-09-01
7580,2022-10-01
7580,2022-11-01
7580,2022-12-01
7581,2020-01-01
7581,2020-02-01
7581,2020-03-01
7581,2020-04-01
7581,2020-05-01
7581,2020-06-01
7581,2020-07-01
7581,2020-08-01
7581,2020-09-01
7581,2020-10-01
7581,2020-11-01
7581,2020-12-01
7581,2021-01-01
7581,2021-02-01
7581,2021-03-01
7581,2021-04-01
7581,2021-05-01
7581,2021-06-01
7581,2021-07-01
7581,2021-08-01
7581,2021-09-01
7581,2021-10-01
7581,2021-11-01
7581,2021-12-01
7581,2022-01-01
7581,2022-02-01
7581,2022-03-01
7581,2022-04-01
7581,2022-05-01
7581,2022-06-01
7581,2022-07-01
7581,2022-08-01
7581,2022-09-01
7581,2022-10-01
7581,2022-11-01
7581,2022-12-01
7582,2020-01-01
7582,2020-02-01
7582,2020-03-01
7582,2020-04-01
7582,2020-05-01
7582,2020-06-01
7582,2020-07-01
7582,2020-08-01
7582,2020-09-01
7582,2020-10-01
7582,2020-11-01
7582,2020-12-01
7582,2021-01-01
7582,2021-02-01
7582,2021-03-01
7582,2021-04-01
7582,2021-05-01
7582,2021-06-01
7582,2021-07-01
7582,2021-08-01
7582,2021-09-01
7582,2021-10-01
7582,2021-11-01
7582,2021-12-01
7582,2022-01-01
7582,2022-02-01
7582,2022-03-01
7582,2022-04-01
7582,2022-05-01
7582,2022-06-01
7582,2022-07-01
7582,2022-08-01
7582,2022-09-01
7582,2022-10-01
7582,2022-11-01
7582,2022-12-01
7583,2020-01-01
7583,2020-02-01
7583,2020-03-01
7583,2020-04-01
7583,2020-05-01
7583,2020-06-01
7583,2020-07-01
7583,2020-08-01
7583,2020-09-01
7583,2020-10-01
7583,2020-11-01
7583,2020-12-01
7583,2021-01-01
7583,2021-02-01
7583,2021-03-01
7583,2021-04-01
7583,2021-05-01
7583,2021-06-01
7583,2021-07-01
7583,2021-08-01
7583,2021-09-01
7583,2021-10-01
7583,2021-11-01
7583,2021-12-01
7583,2022-01-01
7583,2022-02-01
7583,2022-03-01
7583,2022-04-01
7583,2022-05-01
7583,2022-06-01
7583,2022-07-01
7583,2022-08-01
7583,2022-09-01
7583,2022-10-01
7583,2022-11-01
7583,2022-12-01
7584,2020-01-01
7584,2020-02-01
7584,2020-03-01
7584,2020-04-01
7584,2020-05-01
7584,2020-06-01
7584,2020-07-01
7584,2020-08-01
7584,2020-09-01
7584,2020-10-01
7584,2020-11-01
7584,2020-12-01
7584,2021-01-01
7584,2021-02-01
7584,2021-03-01
7584,2021-04-01
7584,2021-05-01
7584,2021-06-01
7584,2021-07-01
7584,2021-08-01
7584,2021-09-01
7584,2021-10-01
7584,2021-11-01
7584,2021-12-01
7584,2022-01-01
7584,2022-02-01
7584,2022-03-01
7584,2022-04-01
7584,2022-05-01
7584,2022-06-01
7584,2022-07-01
7584,2022-08-01
7584,2022-09-01
7584,2022-10-01
7584,2022-11-01
7584,2022-12-01
7585,2020-01-01
7585,2020-02-01
7585,2020-03-01
7585,2020-04-01
7585,2020-05-01
7585,2020-06-01
7585,2020-07-01
7585,2020-08-01
7585,2020-09-01
7585,2020-10-01
7585,2020-11-01
7585,2020-12-01
7585,2021-01-01
7585,2021-02-01
7585,2021-03-01
7585,2021-04-01
7585,2021-05-01
7585,2021-06-01
7585,2021-07-01
7585,2021-08-01
7585,2021-09-01
7585,2021-10-01
7585,2021-11-01
7585,2021-12-01
7585,2022-01-01
7585,2022-02-01
7585,2022-03-01
7585,2022-04-01
7585,2022-05-01
7585,2022-06-01
7585,2022-07-01
7585,2022-08-01
7585,2022-09-01
7585,2022-10-01
7585,2022-11-01
7585,2022-12-01
7586,2020-01-01
7586,2020-02-01
7586,2020-03-01
7586,2020-04-01
7586,2020-05-01
7586,2020-06-01
7586,2020-07-01
7586,2020-08-01
7586,2020-09-01
7586,2020-10-01
7586,2020-11-01
7586,2020-12-01
7586,2021-01-01
7586,2021-02-01
7586,2021-03-01
7586,2021-04-01
7586,2021-05-01
7586,2021-06-01
7586,2021-07-01
7586,2021-08-01
7586,2021-09-01
7586,2021-10-01
7586,2021-11-01
7586,2021-12-01
7586,2022-01-01
7586,2022-02-01
7586,2022-03-01
7586,2022-04-01
7586,2022-05-01
7586,2022-06-01
7586,2022-07-01
7586,2022-08-01
7586,2022-09-01
7586,2022-10-01
7586,2022-11-01
7586,2022-12-01
7587,2020-01-01
7587,2020-02-01
7587,2020-03-01
7587,2020-04-01
7587,2020-05-01
7587,2020-06-01
7587,2020-07-01
7587,2020-08-01
7587,2020-09-01
7587,2020-10-01
7587,2020-11-01
7587,2020-12-01
7587,2021-01-01
7587,2021-02-01
7587,2021-03-01
7587,2021-04-01
7587,2021-05-01
7587,2021-06-01
7587,2021-07-01
7587,2021-08-01
7587,2021-09-01
7587,2021-10-01
7587,2021-11-01
7587,2021-12-01
7587,2022-01-01
7587,2022-02-01
7587,2022-03-01
7587,2022-04-01
7587,2022-05-01
7587,2022-06-01
7587,2022-07-01
7587,2022-08-01
7587,2022-09-01
7587,2022-10-01
7587,2022-11-01
7587,2022-12-01
7588,2020-01-01
7588,2020-02-01
7588,2020-03-01
7588,2020-04-01
7588,2020-05-01
7588,2020-06-01
7588,2020-07-01
7588,2020-08-01
7588,2020-09-01
7588,2020-10-01
7588,2020-11-01
7588,2020-12-01
7588,2021-01-01
7588,2021-02-01
7588,2021-03-01
7588,2021-04-01
7588,2021-05-01
7588,2021-06-01
7588,2021-07-01
7588,2021-08-01
7588,2021-09-01
7588,2021-10-01
7588,2021-11-01
7588,2021-12-01
7588,2022-01-01
7588,2022-02-01
7588,2022-03-01
7588,2022-04-01
7588,2022-05-01
7588,2022-06-01
7588,2022-07-01
7588,2022-08-01
7588,2022-09-01
7588,2022-10-01
7588,2022-11-01
7588,2022-12-01
7589,2020-01-01
7589,2020-02-01
7589,2020-03-01
7589,2020-04-01
7589,2020-05-01
7589,2020-06-01
7589,2020-07-01
7589,2020-08-01
7589,2020-09-01
7589,2020-10-01
7589,2020-11-01
7589,2020-12-01
7589,2021-01-01
7589,2021-02-01
7589,2021-03-01
7589,2021-04-01
7589,2021-05-01
7589,2021-06-01
7589,2021-07-01
7589,2021-08-01
7589,2021-09-01
7589,2021-10-01
7589,2021-11-01
7589,2021-12-01
7589,2022-01-01
7589,2022-02-01
7589,2022-03-01
7589,2022-04-01
7589,2022-05-01
7589,2022-06-01
7589,2022-07-01
7589,2022-08-01
7589,2022-09-01
7589,2022-10-01
7589,2022-11-01
7589,2022-12-01
7590,2020-01-01
7590,2020-02-01
7590,2020-03-01
7590,2020-04-01
7590,2020-05-01
7590,2020-06-01
7590,2020-07-01
7590,2020-08-01
7590,2020-09-01
7590,2020-10-01
7590,2020-11-01
7590,2020-12-01
7590,2021-01-01
7590,2021-02-01
7590,2021-03-01
7590,2021-04-01
7590,2021-05-01
7590,2021-06-01
7590,2021-07-01
7590,2021-08-01
7590,2021-09-01
7590,2021-10-01
7590,2021-11-01
7590,2021-12-01
7590,2022-01-01
7590,2022-02-01
7590,2022-03-01
7590,2022-04-01
7590,2022-05-01
7590,2022-06-01
7590,2022-07-01
7590,2022-08-01
7590,2022-09-01
7590,2022-10-01
7590,2022-11-01
7590,2022-12-01
7591,2020-01-01
7591,2020-02-01
7591,2020-03-01
7591,2020-04-01
7591,2020-05-01
7591,2020-06-01
7591,2020-07-01
7591,2020-08-01
7591,2020-09-01
7591,2020-10-01
7591,2020-11-01
7591,2020-12-01
7591,2021-01-01
7591,2021-02-01
7591,2021-03-01
7591,2021-04-01
7591,2021-05-01
7591,2021-06-01
7591,2021-07-01
7591,2021-08-01
7591,2021-09-01
7591,2021-10-01
7591,2021-11-01
7591,2021-12-01
7591,2022-01-01
7591,2022-02-01
7591,2022-03-01
7591,2022-04-01
7591,2022-05-01
7591,2022-06-01
7591,2022-07-01
7591,2022-08-01
7591,2022-09-01
7591,2022-10-01
7591,2022-11-01
7591,2022-12-01
7592,2020-01-01
7592,2020-02-01
7592,2020-03-01
7592,2020-04-01
7592,2020-05-01
7592,2020-06-01
7592,2020-07-01
7592,2020-08-01
7592,2020-09-01
7592,2020-10-01
7592,2020-11-01
7592,2020-12-01
7592,2021-01-01
7592,2021-02-01
7592,2021-03-01
7592,2021-04-01
7592,2021-05-01
7592,2021-06-01
7592,2021-07-01
7592,2021-08-01
7592,2021-09-01
7592,2021-10-01
7592,2021-11-01
7592,2021-12-01
7592,2022-01-01
7592,2022-02-01
7592,2022-03-01
7592,2022-04-01
7592,2022-05-01
7592,2022-06-01
7592,2022-07-01
7592,2022-08-01
7592,2022-09-01
7592,2022-10-01
7592,2022-11-01
7592,2022-12-01
7593,2020-01-01
7593,2020-02-01
7593,2020-03-01
7593,2020-04-01
7593,2020-05-01
7593,2020-06-01
7593,2020-07-01
7593,2020-08-01
7593,2020-09-01
7593,2020-10-01
7593,2020-11-01
7593,2020-12-01
7593,2021-01-01
7593,2021-02-01
7593,2021-03-01
7593,2021-04-01
7593,2021-05-01
7593,2021-06-01
7593,2021-07-01
7593,2021-08-01
7593,2021-09-01
7593,2021-10-01
7593,2021-11-01
7593,2021-12-01
7593,2022-01-01
7593,2022-02-01
7593,2022-03-01
7593,2022-04-01
7593,2022-05-01
7593,2022-06-01
7593,2022-07-01
7593,2022-08-01
7593,2022-09-01
7593,2022-10-01
7593,2022-11-01
7593,2022-12-01
7594,2020-01-01
7594,2020-02-01
7594,2020-03-01
7594,2020-04-01
7594,2020-05-01
7594,2020-06-01
7594,2020-07-01
7594,2020-08-01
7594,2020-09-01
7594,2020-10-01
7594,2020-11-01
7594,2020-12-01
7594,2021-01-01
7594,2021-02-01
7594,2021-03-01
7594,2021-04-01
7594,2021-05-01
7594,2021-06-01
7594,2021-07-01
7594,2021-08-01
7594,2021-09-01
7594,2021-10-01
7594,2021-11-01
7594,2021-12-01
7594,2022-01-01
7594,2022-02-01
7594,2022-03-01
7594,2022-04-01
7594,2022-05-01
7594,2022-06-01
7594,2022-07-01
7594,2022-08-01
7594,2022-09-01
7594,2022-10-01
7594,2022-11-01
7594,2022-12-01
7595,2020-01-01
7595,2020-02-01
7595,2020-03-01
7595,2020-04-01
7595,2020-05-01
7595,2020-06-01
7595,2020-07-01
7595,2020-08-01
7595,2020-09-01
7595,2020-10-01
7595,2020-11-01
7595,2020-12-01
7595,2021-01-01
7595,2021-02-01
7595,2021-03-01
7595,2021-04-01
7595,2021-05-01
7595,2021-06-01
7595,2021-07-01
7595,2021-08-01
7595,2021-09-01
7595,2021-10-01
7595,2021-11-01
7595,2021-12-01
7595,2022-01-01
7595,2022-02-01
7595,2022-03-01
7595,2022-04-01
7595,2022-05-01
7595,2022-06-01
7595,2022-07-01
7595,2022-08-01
7595,2022-09-01
7595,2022-10-01
7595,2022-11-01
7595,2022-12-01
7596,2020-01-01
7596,2020-02-01
7596,2020-03-01
7596,2020-04-01
7596,2020-05-01
7596,2020-06-01
7596,2020-07-01
7596,2020-08-01
7596,2020-09-01
7596,2020-10-01
7596,2020-11-01
7596,2020-12-01
7596,2021-01-01
7596,2021-02-01
7596,2021-03-01
7596,2021-04-01
7596,2021-05-01
7596,2021-06-01
7596,2021-07-01
7596,2021-08-01
7596,2021-09-01
7596,2021-10-01
7596,2021-11-01
7596,2021-12-01
7596,2022-01-01
7596,2022-02-01
7596,2022-03-01
7596,2022-04-01
7596,2022-05-01
7596,2022-06-01
7596,2022-07-01
7596,2022-08-01
7596,2022-09-01
7596,2022-10-01
7596,2022-11-01
7596,2022-12-01
7597,2020-01-01
7597,2020-02-01
7597,2020-03-01
7597,2020-04-01
7597,2020-05-01
7597,2020-06-01
7597,2020-07-01
7597,2020-08-01
7597,2020-09-01
7597,2020-10-01
7597,2020-11-01
7597,2020-12-01
7597,2021-01-01
7597,2021-02-01
7597,2021-03-01
7597,2021-04-01
7597,2021-05-01
7597,2021-06-01
7597,2021-07-01
7597,2021-08-01
7597,2021-09-01
7597,2021-10-01
7597,2021-11-01
7597,2021-12-01
7597,2022-01-01
7597,2022-02-01
7597,2022-03-01
7597,2022-04-01
7597,2022-05-01
7597,2022-06-01
7597,2022-07-01
7597,2022-08-01
7597,2022-09-01
7597,2022-10-01
7597,2022-11-01
7597,2022-12-01
7598,2020-01-01
7598,2020-02-01
7598,2020-03-01
7598,2020-04-01
7598,2020-05-01
7598,2020-06-01
7598,2020-07-01
7598,2020-08-01
7598,2020-09-01
7598,2020-10-01
7598,2020-11-01
7598,2020-12-01
7598,2021-01-01
7598,2021-02-01
7598,2021-03-01
7598,2021-04-01
7598,2021-05-01
7598,2021-06-01
7598,2021-07-01
7598,2021-08-01
7598,2021-09-01
7598,2021-10-01
7598,2021-11-01
7598,2021-12-01
7598,2022-01-01
7598,2022-02-01
7598,2022-03-01
7598,2022-04-01
7598,2022-05-01
7598,2022-06-01
7598,2022-07-01
7598,2022-08-01
7598,2022-09-01
7598,2022-10-01
7598,2022-11-01
7598,2022-12-01
7599,2020-01-01
7599,2020-02-01
7599,2020-03-01
7599,2020-04-01
7599,2020-05-01
7599,2020-06-01
7599,2020-07-01
7599,2020-08-01
7599,2020-09-01
7599,2020-10-01
7599,2020-11-01
7599,2020-12-01
7599,2021-01-01
7599,2021-02-01
7599,2021-03-01
7599,2021-04-01
7599,2021-05-01
7599,2021-06-01
7599,2021-07-01
7599,2021-08-01
7599,2021-09-01
7599,2021-10-01
7599,2021-11-01
7599,2021-12-01
7599,2022-01-01
7599,2022-02-01
7599,2022-03-01
7599,2022-04-01
7599,2022-05-01
7599,2022-06-01
7599,2022-07-01
7599,2022-08-01
7599,2022-09-01
7599,2022-10-01
7599,2022-11-01
7599,2022-12-01
7600,2020-01-01
7600,2020-02-01
7600,2020-03-01
7600,2020-04-01
7600,2020-05-01
7600,2020-06-01
7600,2020-07-01
7600,2020-08-01
7600,2020-09-01
7600,2020-10-01
7600,2020-11-01
7600,2020-12-01
7600,2021-01-01
7600,2021-02-01
7600,2021-03-01
7600,2021-04-01
7600,2021-05-01
7600,2021-06-01
7600,2021-07-01
7600,2021-08-01
7600,2021-09-01
7600,2021-10-01
7600,2021-11-01
7600,2021-12-01
7600,2022-01-01
7600,2022-02-01
7600,2022-03-01
7600,2022-04-01
7600,2022-05-01
7600,2022-06-01
7600,2022-07-01
7600,2022-08-01
7600,2022-09-01
7600,2022-10-01
7600,2022-11-01
7600,2022-12-01
7601,2020-01-01
7601,2020-02-01
7601,2020-03-01
7601,2020-04-01
7601,2020-05-01
7601,2020-06-01
7601,2020-07-01
7601,2020-08-01
7601,2020-09-01
7601,2020-10-01
7601,2020-11-01
7601,2020-12-01
7601,2021-01-01
7601,2021-02-01
7601,2021-03-01
7601,2021-04-01
7601,2021-05-01
7601,2021-06-01
7601,2021-07-01
7601,2021-08-01
7601,2021-09-01
7601,2021-10-01
7601,2021-11-01
7601,2021-12-01
7601,2022-01-01
7601,2022-02-01
7601,2022-03-01
7601,2022-04-01
7601,2022-05-01
7601,2022-06-01
7601,2022-07-01
7601,2022-08-01
7601,2022-09-01
7601,2022-10-01
7601,2022-11-01
7601,2022-12-01
7602,2020-01-01
7602,2020-02-01
7602,2020-03-01
7602,2020-04-01
7602,2020-05-01
7602,2020-06-01
7602,2020-07-01
7602,2020-08-01
7602,2020-09-01
7602,2020-10-01
7602,2020-11-01
7602,2020-12-01
7602,2021-01-01
7602,2021-02-01
7602,2021-03-01
7602,2021-04-01
7602,2021-05-01
7602,2021-06-01
7602,2021-07-01
7602,2021-08-01
7602,2021-09-01
7602,2021-10-01
7602,2021-11-01
7602,2021-12-01
7602,2022-01-01
7602,2022-02-01
7602,2022-03-01
7602,2022-04-01
7602,2022-05-01
7602,2022-06-01
7602,2022-07-01
7602,2022-08-01
7602,2022-09-01
7602,2022-10-01
7602,2022-11-01
7602,2022-12-01
7603,2020-01-01
7603,2020-02-01
7603,2020-03-01
7603,2020-04-01
7603,2020-05-01
7603,2020-06-01
7603,2020-07-01
7603,2020-08-01
7603,2020-09-01
7603,2020-10-01
7603,2020-11-01
7603,2020-12-01
7603,2021-01-01
7603,2021-02-01
7603,2021-03-01
7603,2021-04-01
7603,2021-05-01
7603,2021-06-01
7603,2021-07-01
7603,2021-08-01
7603,2021-09-01
7603,2021-10-01
7603,2021-11-01
7603,2021-12-01
7603,2022-01-01
7603,2022-02-01
7603,2022-03-01
7603,2022-04-01
7603,2022-05-01
7603,2022-06-01
7603,2022-07-01
7603,2022-08-01
7603,2022-09-01
7603,2022-10-01
7603,2022-11-01
7603,2022-12-01
7604,2020-01-01
7604,2020-02-01
7604,2020-03-01
7604,2020-04-01
7604,2020-05-01
7604,2020-06-01
7604,2020-07-01
7604,2020-08-01
7604,2020-09-01
7604,2020-10-01
7604,2020-11-01
7604,2020-12-01
7604,2021-01-01
7604,2021-02-01
7604,2021-03-01
7604,2021-04-01
7604,2021-05-01
7604,2021-06-01
7604,2021-07-01
7604,2021-08-01
7604,2021-09-01
7604,2021-10-01
7604,2021-11-01
7604,2021-12-01
7604,2022-01-01
7604,2022-02-01
7604,2022-03-01
7604,2022-04-01
7604,2022-05-01
7604,2022-06-01
7604,2022-07-01
7604,2022-08-01
7604,2022-09-01
7604,2022-10-01
7604,2022-11-01
7604,2022-12-01
7605,2020-01-01
7605,2020-02-01
7605,2020-03-01
7605,2020-04-01
7605,2020-05-01
7605,2020-06-01
7605,2020-07-01
7605,2020-08-01
7605,2020-09-01
7605,2020-10-01
7605,2020-11-01
7605,2020-12-01
7605,2021-01-01
7605,2021-02-01
7605,2021-03-01
7605,2021-04-01
7605,2021-05-01
7605,2021-06-01
7605,2021-07-01
7605,2021-08-01
7605,2021-09-01
7605,2021-10-01
7605,2021-11-01
7605,2021-12-01
7605,2022-01-01
7605,2022-02-01
7605,2022-03-01
7605,2022-04-01
7605,2022-05-01
7605,2022-06-01
